"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"2015","4","A","골목상권","1000192","왕산로33길","123","","9","1","","29","1","","","","","","","","1","","","","1","20"
"2015","4","A","골목상권","1000093","마장로27길","66","","4","","","7","3","1","","","","","","4","1","","1","","1","30"
"2015","4","A","골목상권","1000087","후암로28길","76","","1","","","10","1","2","1","1","","","","8","","","","","1","38"
"2015","4","A","골목상권","1000036","동호로15길","105","","6","","1","17","2","","2","1","","","","5","1","","","","2","20"
"2015","4","A","골목상권","1000115","아차산로5길","84","","11","","1","11","","","","","","","2","","","","","","3","25"
"2015","4","A","골목상권","1000114","아차산로15길","61","","11","","2","7","1","1","","","","1","","","","","","","","26"
"2015","4","A","골목상권","1000166","천호대로123길","138","","2","","","18","1","2","","1","","","","1","","","","","1","55"
"2015","4","A","골목상권","1000082","한강대로7길","28","","1","","","6","","","","","","","","3","","","","","","12"
"2015","4","A","골목상권","1000112","송정4가길","75","","6","","2","12","","","","","","","","","","","","","","33"
"2015","4","A","골목상권","1000175","답십리로64길","59","","1","","2","12","","1","","","","","","1","","","","","","17"
"2015","4","A","골목상권","1000108","성수이로18길","51","","10","","","5","2","2","1","","","1","","","","","","","1","12"
"2015","4","A","골목상권","1000683","가마산로61길","108","","3","","","13","3","2","1","1","","","2","","","","","","","56"
"2015","4","A","골목상권","1000727","영등포로27길","73","","4","","1","11","4","1","","","","","","1","","","","","","24"
"2015","4","A","골목상권","1000726","영등포로25길","64","","4","","","5","4","","","","","","","1","","","","","2","27"
"2015","4","A","골목상권","1000793","난우길","111","","3","","1","17","2","1","1","2","","","","2","","","","","","43"
"2015","4","A","골목상권","1000835","청림3길","57","","","1","","6","3","","1","","","","1","","","","","","","28"
"2015","4","A","골목상권","1000788","낙성대역길","129","","5","","","12","2","1","","","","","1","2","","","","","1","47"
"2015","4","A","골목상권","1000682","시흥대로94길","88","","3","","","12","1","1","1","","","","1","","2","","","","","41"
"2015","4","A","골목상권","1000785","관천로22길","90","","5","","","13","","","","","","1","","","","","","","","27"
"2015","4","A","골목상권","1000784","관천로15길","38","","1","","","7","","1","","","","","","","","","","","","17"
"2015","4","A","골목상권","1000750","사당로23길","47","","1","","","2","","1","1","","","","2","1","","","","","","32"
"2015","4","A","골목상권","1000679","시흥대로63길","107","","6","1","1","10","","","","","","","","","","","","","","43"
"2015","4","A","골목상권","1000812","봉천로33길","142","","4","","1","24","4","2","","1","","","2","","","","","","1","40"
"2015","4","A","골목상권","1000831","조원중앙로2길","88","","4","","1","14","1","1","1","","","","","","","","","","","32"
"2015","4","A","골목상권","1000761","상도로62길","70","","3","","","8","3","","","","1","","","2","","","","","1","24"
"2015","4","A","골목상권","1000747","사당로16가길","91","","2","","","9","","","1","","","","1","2","","","","","1","30"
"2015","4","A","골목상권","1000697","대림로7길","74","","4","1","","12","2","2","","","","","","","","","","","","26"
"2015","4","A","골목상권","1000758","상도로37길","67","","1","","","11","3","","","","","","","1","","","","","1","28"
"2015","4","A","골목상권","1000745","만양로14길","96","","3","","","10","2","1","","","","","1","","","","1","","2","54"
"2015","4","A","골목상권","1000744","등용로14길","87","","5","","","6","","1","1","1","","","","1","","","","","","58"
"2015","4","A","골목상권","1000687","국회대로56길","53","","5","1","","8","1","1","","","","","","","3","","","","","27"
"2015","4","A","골목상권","1000943","백제고분로21길","114","","7","","1","20","","","","","","","4","","1","","","","","20"
"2015","4","A","골목상권","1000996","올림픽로78길","75","","4","","1","13","1","","","","","","","1","1","","","","","12"
"2015","4","A","골목상권","1001004","천호대로170길","97","","3","1","1","19","","1","3","","","","","1","1","","","","1","27"
"2015","4","A","골목상권","1000965","오금로46길","79","","5","","","10","3","2","1","","","","1","","","","","","","22"
"2015","4","A","골목상권","1001003","천호대로162길","118","","5","","3","17","","","","","","","","2","1","","","","1","22"
"2015","4","A","골목상권","1000787","국회단지길","89","","1","","","6","4","1","","1","","","1","","","","","","","57"
"2015","4","A","골목상권","1000681","시흥대로84길","70","","3","","","11","","","","","","","","","","","","","","24"
"2015","4","A","골목상권","1000734","국사봉2길","136","","4","","","18","1","","","","","","1","","","","","","1","44"
"2015","4","A","골목상권","1000724","여의대방로43나길","89","","2","","","7","2","1","","","","","","","","","","","","58"
"2015","4","A","골목상권","1000824","양녕로6길","144","","7","","3","24","1","1","","","","","1","1","1","","","","1","28"
"2015","4","A","골목상권","1000780","관악로10길","70","","3","","1","11","1","1","2","2","","","","1","","","","","","22"
"2015","4","A","골목상권","1000722","여의대방로35길","79","","1","","","10","3","1","1","1","","","","","","","","","1","41"
"2015","4","A","골목상권","1000822","신사로20길","38","","1","","","5","1","1","","","","","","","","","","","1","15"
"2015","4","A","골목상권","1000678","시흥대로62가길","142","","7","1","1","20","","1","","","","","","","","","","","","41"
"2015","4","A","골목상권","1000721","양평로28길","50","","1","","","4","1","","","","","","","1","","","","","1","35"
"2015","4","A","골목상권","1000731","영등포로84길","79","","2","1","1","7","","1","","","","","2","","","","1","","","54"
"2015","4","A","골목상권","1000829","조원로10길","123","","6","","1","20","1","1","","","","","","","1","","","","","39"
"2015","4","A","골목상권","1000704","도신로29길","85","","2","","","12","2","2","","","","","","","","","","","","40"
"2015","4","A","골목상권","1000675","시흥대로153길","98","","4","","2","8","1","2","","","","","1","1","","","","","","59"
"2015","4","A","골목상권","1000694","대림로31길","91","","6","","1","5","","2","2","","","","","1","","","","","1","55"
"2015","4","A","골목상권","1000710","선유로55길","85","","2","","","8","1","1","","1","","","","1","1","","","","1","42"
"2015","4","A","골목상권","1000837","행운길","109","","5","","1","10","3","4","1","1","","","1","","","","","","1","41"
"2015","4","A","골목상권","1000836","행운1길","142","","5","1","1","22","3","2","1","","","","","1","","","","","1","30"
"2015","4","A","골목상권","1000968","고덕로10길","122","","5","","","14","5","1","1","","","","","","","","","","1","31"
"2015","4","A","골목상권","1000976","동남로85길","27","","","","","2","1","1","","2","","","","","","","","","","17"
"2015","4","A","골목상권","1000913","봉은사로29길","86","","10","1","2","12","1","","","","","","","1","5","","","","","17"
"2015","4","A","골목상권","1000845","강남대로34길","134","","5","","2","13","1","","","","","","1","1","","","","","1","55"
"2015","4","A","골목상권","1000959","양재대로62길","97","","7","1","1","14","1","2","2","1","","","1","1","","","","1","2","21"
"2015","4","A","골목상권","1001000","진황도로47길","116","","6","","3","17","3","1","","","","","1","1","1","","","","1","14"
"2015","4","A","골목상권","1000999","진황도로27길","103","","3","1","2","26","1","1","2","","","","","1","2","","","","","19"
"2015","4","A","골목상권","1000949","백제고분로39길","82","","4","","1","13","2","1","","","","","","3","1","","","","1","18"
"2015","4","A","골목상권","1000939","학동로77길","125","","11","","2","15","1","1","","","","","1","4","","","","","","18"
"2015","4","A","골목상권","1000998","올림픽로98길","111","","5","","","14","3","","","","","","1","","","","","","1","21"
"2015","4","A","골목상권","1000886","강남대로118길","43","","","","1","6","1","1","","","","","","","6","","","","","3"
"2015","4","A","골목상권","1001009","천호옛길","130","","6","","4","18","","1","1","1","","","","1","","","","","1","26"
"2015","4","A","골목상권","1000986","양재대로101길","134","","7","1","4","25","1","","1","","","","1","","1","","","","1","25"
"2015","4","A","골목상권","1000851","논현로1길","87","","3","","","6","2","1","1","1","","","","1","","","","","","53"
"2015","4","A","골목상권","1000770","여의대방로22길","95","","2","1","","10","1","","1","","","","","","","","","","1","38"
"2015","4","A","골목상권","1000839","호암로24길","111","","2","","","18","1","1","","2","","","1","3","","","","","","36"
"2015","4","A","골목상권","1000983","성내로5길","90","","5","","4","12","1","2","1","1","","","2","1","","","","","1","31"
"2015","4","A","골목상권","1000740","동작대로29길","83","","3","","","10","","","","","","2","2","2","","","","","","19"
"2015","4","A","골목상권","1000980","상암로51길","121","","5","","2","15","2","2","1","2","","","1","3","2","","","","1","19"
"2015","4","A","골목상권","1000739","동작대로17길","151","","7","","1","14","1","2","","","","","1","1","","","","","1","48"
"2015","4","A","골목상권","1000738","대방동2길","129","","4","","","15","","1","1","","","","1","","","","","","1","38"
"2015","4","A","골목상권","1000335","솔매로41길","93","","2","","2","16","1","1","1","1","1","","","","","","","","2","23"
"2015","4","A","골목상권","1000461","도화4길","146","","12","","","13","4","2","","","","","2","1","1","","","","4","61"
"2015","4","A","골목상권","1000420","응암로22길","86","","3","","1","13","4","","","","","","1","","","","","","","34"
"2015","4","A","골목상권","1000388","한글비석로44길","101","","1","","","14","1","1","","","","","","5","","","","","","57"
"2015","4","A","골목상권","1000333","삼양로77길","73","","","","","7","1","1","1","1","","","","1","","","","","","49"
"2015","4","A","골목상권","1000427","증산로9길","26","","","","","5","1","1","2","","","","","","","","","","1","5"
"2015","4","A","골목상권","1000468","동교로25길","95","","5","","","5","3","","1","2","","","","2","","","","","","55"
"2015","4","A","골목상권","1000466","동교로17길","119","","7","","","4","1","2","1","1","","","","3","","","","","","80"
"2015","4","A","골목상권","1000866","사평대로22길","65","","6","","","2","","","1","","","","1","3","1","","","","","34"
"2015","4","A","골목상권","1000416","은평로8길","112","","5","","1","13","2","1","","1","","","1","","","","","","1","38"
"2015","4","A","골목상권","1000928","선릉로18길","79","","","","","5","2","2","1","2","","","","1","","","","","","53"
"2015","4","A","골목상권","1000927","선릉로146길","155","","6","","1","9","1","1","","1","","","1","15","","","","","","10"
"2015","4","A","골목상권","1000363","도봉로152가길","77","","1","","","7","2","","","","","","","","","","1","","1","51"
"2015","4","A","골목상권","1000356","도당로13바길","43","","","","","9","","2","1","","","","","","","","","","","17"
